user_id,place_id,restaurant_name,city,state,country,food_price,smoking_area,restaurant_cuisine,user_budget,user_cuisine,reviews,classification
U1045,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,International,high,Polish,"Heard some good reviews but actual ambience can be felt when one comes here.. must visit cafe here in CP.  Wonderful staff especially Maansi khanna who introduced us to variety of drinks and food in details. Very very helpful Maansi, 9/10 for making local bar visit great ",
U1045,P135064,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,San Luis Potosi,Mexico,high,none,International,high,North_African,This place surely provides the experience that you seek in a fine dine restaurant and yet maintains the cool vibe. Attracts quite a trendy crowd. The food tastes awesome. Would definitely recommend it to anyone. ,
U1045,P132856,Unicols Pizza,San Luis Potosi,San Luis Potosi,Mexico,low,none,International,high,Asian,"One of the best place in janpath: be it food or the ambience!! Most important it is very spacious so you have a really cool party place in CP. I would certainly recommend these-Starting with drinks:No Daaru CosmopolitanJunoon ka falLocal LIITFor starters:Penne AlfredoDrums of HeavenCrispy ChickenVeggie PizzaGalouti KebabFor Main course:MuttonMakhani chickenDal MakhaniKadhai paneerFor sweet endings:Gulab jamun with icecreamJalebi RabriThe service was amazing, taken care by Mr.Vishal (manager) . Would like to come again!!",
U1045,P135085,Tortas Locas Hipocampo,San Luis Potosi,San Luis Potosi,Mexico,medium,not permitted,International,high,Vietnamese,We just landed up here randomly and found it amazing. The services provided by J P yadav was superb. He was damn quick and too humble. Fum to be here. Food was excellent as well.,
U1045,P135032,Cafeteria y Restaurant El Pacifico,San Luis Potosi,San Luis Potosi,Mexico,medium,section,International,high,California,Amazing food and amazing service. The service given by J P Yadav was fantabulous. We actually had gala time. We would surely like to visit this place again. Keep up the good work :),
U1045,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,French,high,Game,We are very greatful to be at this placeSpecial thanks to J.P. Yadav.Coz of his marvelous servicesHe helped us celebrate our friend's birthday with a huge bash..ThanksArpit jindal,
U1045,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Dutch-Belgian,high,Italian,"Local CP, that is a nice blend of what's locally in around the town. The place is woody with real comfortable seating that makes it ideal for hangouts with friends. Food looked really tempting and they were really attentive to all our needs.Following observations were made-Cleanliness points: 6/5Decoration points: 5/5Service: 5/5Food presentation: 5/5Taste: 4/5Value for money: 4/5The place is super bubby with big screen for entertainment in the middle.Food recommendations-1. Pasta2. Marshmallow shake3. Four cheese pizzaIf you are in the local-ity visit this local.",
U1045,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Japanese,high,Scandinavian,"It was a great day and wonderful experience visiting this place. From ambience to food it is totally a nice place. Starters are so awesome and specially pizza.Main cource is just mouthwatering, from presentation to taste it was all good today. Thanks to Mr.Rishi, Deepak and Jitender for the Special care and treatment and Mr.Vishal for a wonderful management of meet. Really Appreciable! Beverages were too good.. Specially ""No Daaru Cosmopolitian"". Desserts were also good. ",
U1045,P135051,Restaurante Versalles,San Luis Potosi,San Luis Potosi,Mexico,low,section,Japanese,high,Chilean,"Awesome ambience, cool lights romantic place. Definitely I suggest to go there.Lovely food and great hospitality .They make your day special ",
U1045,P135041,Luna Cafe,San Luis Potosi,San Luis Potosi,Mexico,medium,none,French,high,Polish,"Local is definitely a bar which has tried something really out of the box. From their menu cards to the way they present the bill to the screen, everything. Music is goodAmbience is nice  Food is good. waiters are good but lacks communication clarity!",
U1009,P132754,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Dutch-Belgian,medium,North_African,Loved the Aam panna shots along with the ambience and service! Not at all over priced like some of the cafes in Delhi! Would like to come often! ,
U1009,P132862,La Posada del Virrey,San Luis Potosi,San Luis Potosi,Mexico,high,none,German,medium,Asian,"The place is situated at the outdoor circle so its very very easy to locate the place. the interior and the theme was just mesmerizing, the prices should be a little bit low.",
U1009,P135060,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,medium,none,German,medium,Vietnamese,"Ambiance wise local is right there at the top. Good beer menu accompanied by the chakna platter. Seating is very uncomfortable. Food was good, however pizzas can be better. ",
U1009,P135059,Restaurant Bar Hacienda los Martinez,San Luis Potosi,San Luis Potosi,Mexico,medium,section,French,medium,Barbecue,"So, finally i got a chance to visit this place on friday. Highly impressed with the decor,ambience,music and place was so spacious.Coming to food..so i ordered chicken seekh kebab,tandoori chicken and chicken tikka pizza- chicken seekh kebab was on the top.Quite impressed with this place.",
U1009,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Seafood,medium,French,"Courteous staff, amazing ambience and great food! Their menu is pretty explicit, the drinks are really good and The staff was very helpful. Value for money.",
U1009,P135058,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Southwestern,medium,Brazilian,"Local was bookmarked as soon as it got opened on my Zomato wish-list. Last Saturday I got the chance to visit it. This place is spacious in terms of seating. I loved their interiors and ambiance. We tried malai chicken tikka, veggie lovers pizza. Everything was superb. The music is super amazing. It is the new addition to my favourite cafes in CP. The service is great. Highly recommended place to spend time with family and friends.  ",
U1009,P135038,Restaurant la Chalita,San Luis Potosi,San Luis Potosi,Mexico,medium,section,Steaks,medium,Southern,Amazing afternoon spend at local cp wanted to say specially to Karishma who made my day really enjoyed the food and the drinks as well as the services ,
U1009,P132825,puesto de tacos,San Luis Potosi,San Luis Potosi,Mexico,low,none,Bakery,medium,Dessert-Ice_Cream,"Located right on the main crossing inner circle, parking would be a little issue but their vallet is very efficient. Its a huge place done very well in terms of its Ambience ,seating and its overall look-10/10Food is great- 10/101. Vada pao-10/10 must have2. Raj kachori-9/103. Dahi ke kebab-9/104. Pizza-10/105. Thele ki chowmine- 10/106. Gol Gappa Shots- 10/107. Dal makhni-10/10 must hv8. Paneer lababdar-10/109. Fried Rice-10/1010.Cocktail are very interesting should try11. Brownie nd ice cream-10/10Staff- 10/10Value for money -10/10Its a good plce and defintly coming back soon!!Thank you for serving us.",
U1009,P135052,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,high,none,Cafe-Coffee_Shop,medium,Mexican,I came here with my friends in CP local outlet it was amazing place of you and my service for Mr Sachin Kumar is a stupid up there and I like such as person because he has good knowledge and he is a good boy.. I like such a restaurant and thank you so much Mr Sachin for giving me your service... their management is very nice ,
U1009,P135063,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,medium,none,Mexican,medium,Hawaiian,Awesome place.. Awesome ambience.. And the food is super hit. Tried their many street food items and all were too good. This is a must visit place for weekend outings. Just loved it.,
U1009,P135079,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,high,none,Southwestern,medium,Cafeteria,"My friends and I popped in here for an impromptu rendezvous and the staff graciously found us a table for 4 (on a Sunday!). Though the place is known for its economically priced shots, it stayed with us for its amazing ambience. Food and drinks are value for money, if not in quality, then in quantity. The lax service, on the other hand, left something to be desired. ",
U1016,P132834,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,low,not permitted,Cafe-Coffee_Shop,medium,Lebanese,"Easy to reach destination with attractive exteriors, a big lounge with decent sitting capacity. Coming to Service, not amazing but yes it is decent. I didn't have a good day as most of the items served were over-salty which spoiled the taste!!Fish tikka was good in taste though marination was again more salty. Veggie Lover Pizza and Thela style chowmein were saviour.Brownie served at the end was really bad in taste.All in all Overpriced and nothing to hype about lounge, good for friends meet!!Think twice before visiting!!Many good outlets with a better taste and food servings are located in the same area!!",
